1.505985985985985963e+03	8.696130386601197415e-02
1.506116116116116018e+03	9.050347446992930422e-02
1.506246246246246301e+03	8.567324182809785138e-02
1.506376376376376356e+03	8.728331937547974262e-02
1.506506506506506412e+03	8.502921080911453322e-02
1.506636636636636695e+03	9.565572262024435446e-02
1.506766766766766750e+03	9.404564507337122292e-02
1.506896896896896806e+03	9.082548997935213642e-02
1.507027027027027088e+03	8.470719529961621974e-02
1.507157157157157144e+03	8.567324182809785138e-02
1.507287287287287199e+03	8.824936590385772106e-02
1.507417417417417482e+03	9.533370711087671423e-02
1.507547547547547538e+03	9.662176914832684704e-02
1.507677677677677593e+03	9.114750548877106895e-02
1.507807807807807876e+03	8.728331937547974262e-02
1.507937937937937932e+03	9.468967609213101155e-02
1.508068068068067987e+03	9.275758303580836084e-02
1.508198198198198270e+03	9.018145896050253074e-02
1.508328328328328325e+03	8.921541243219838213e-02
1.508458458458458381e+03	8.470719529961621974e-02
1.508588588588588664e+03	8.921541243219838213e-02
1.508718718718718719e+03	9.018145896050253074e-02
1.508848848848848775e+03	8.438517979011339598e-02
1.508978978978979058e+03	9.082548997935213642e-02
1.509109109109109113e+03	8.760533488494326448e-02
1.509239239239239168e+03	8.921541243219838213e-02
1.509369369369369451e+03	9.597773812960858075e-02
1.509499499499499507e+03	8.309711775205655404e-02
1.509629629629629562e+03	9.340161405459708466e-02
1.509759759759759845e+03	8.792735039440258138e-02
1.509889889889889901e+03	8.792735039440258138e-02
1.510020020020019956e+03	9.307959854520456155e-02
1.510150150150150239e+03	9.146952099818612958e-02
1.510280280280280294e+03	8.760533488494326448e-02
1.510410410410410350e+03	8.985944345107181597e-02
1.510540540540540633e+03	9.146952099818612958e-02
1.510670670670670688e+03	8.438517979011339598e-02
1.510800800800800744e+03	9.436766058275290747e-02
1.510930930930931027e+03	9.372362956398595790e-02
1.511061061061061082e+03	9.468967609213101155e-02
1.511191191191191137e+03	9.790983118572359201e-02
1.511321321321321420e+03	9.372362956398595790e-02
1.511451451451451476e+03	9.275758303580836084e-02
1.511581581581581531e+03	9.018145896050253074e-02
1.511711711711711814e+03	9.694378465768095643e-02
1.511841841841841870e+03	9.211355201700478779e-02
1.511971971971971925e+03	9.146952099818612958e-02
1.512102102102102208e+03	9.436766058275290747e-02
1.512232232232232263e+03	9.146952099818612958e-02
1.512362362362362319e+03	9.533370711087671423e-02
1.512492492492492602e+03	9.404564507337122292e-02
1.512622622622622657e+03	9.468967609213101155e-02
1.512752752752752713e+03	9.179153650759735994e-02
1.512882882882882996e+03	9.694378465768095643e-02
1.513013013013013051e+03	9.790983118572359201e-02
1.513143143143143106e+03	9.372362956398595790e-02
1.513273273273273162e+03	9.887587771373733403e-02
1.513403403403403445e+03	1.004859552603649953e-01
1.513533533533533500e+03	9.372362956398595790e-02
1.513663663663663556e+03	9.662176914832684704e-02
1.513793793793793839e+03	9.694378465768095643e-02
1.513923923923923894e+03	1.027400638255202281e-01
1.514054054054053950e+03	1.078923119739591402e-01
1.514184184184184232e+03	1.075702964646998439e-01
1.514314314314314288e+03	1.033840948441108465e-01
1.514444444444444343e+03	1.046721568812602199e-01
1.514574574574574626e+03	1.056382034090952993e-01
1.514704704704704682e+03	1.049941723905410823e-01
1.514834834834834737e+03	1.088583585017236510e-01
1.514964964964965020e+03	1.111124670664337954e-01
1.515095095095095076e+03	1.085363429924710021e-01
1.515225225225225131e+03	1.114344825756701240e-01
1.515355355355355414e+03	1.127225446125967867e-01
1.515485485485485469e+03	1.111124670664337954e-01
1.515615615615615525e+03	1.172307617416296910e-01
1.515745745745745808e+03	1.091803740109741627e-01
1.515875875875875863e+03	1.165867307232144601e-01
1.516006006006005919e+03	1.181968082692425870e-01
1.516136136136136201e+03	1.178747927600395651e-01
1.516266266266266257e+03	1.198068858152396415e-01
1.516396396396396312e+03	1.162647152140047629e-01
1.516526526526526595e+03	1.233490564163429726e-01
1.516656656656656651e+03	1.227050253979684591e-01
1.516786786786786706e+03	1.178747927600395651e-01
1.516916916916916989e+03	1.272132425265363742e-01
1.517047047047047045e+03	1.268912270173563617e-01
1.517177177177177100e+03	1.223830098887799950e-01
1.517307307307307383e+03	1.220609943795907260e-01
1.517437437437437438e+03	1.207729323428245738e-01
1.517567567567567494e+03	1.194848703060425177e-01
1.517697697697697777e+03	1.249591339622667940e-01
1.517827827827827832e+03	1.175527772508352803e-01
1.517957957957957888e+03	1.188408392876449116e-01
1.518088088088088170e+03	1.188408392876449116e-01
1.518218218218218226e+03	1.236710719255291052e-01
1.518348348348348281e+03	1.201289013244356690e-01
1.518478478478478564e+03	1.239930874347145162e-01
1.518608608608608620e+03	1.130445601218239421e-01
1.518738738738738675e+03	1.140106066494950693e-01
1.518868868868868958e+03	1.185188237784443599e-01
1.518998998998999014e+03	1.152986686863669702e-01
1.519129129129129069e+03	1.120785135941371330e-01
1.519259259259259352e+03	1.165867307232144601e-01
1.519389389389389407e+03	1.133665756310493489e-01
1.519519519519519463e+03	1.120785135941371330e-01
1.519649649649649746e+03	1.143326221587154384e-01
1.519779779779779801e+03	1.095023895202225372e-01
1.519909909909909857e+03	1.143326221587154384e-01
1.520040040040040140e+03	1.098244050294688440e-01
1.520170170170170195e+03	1.088583585017236510e-01
1.520300300300300250e+03	1.117564980849045653e-01
1.520430430430430533e+03	1.101464205387130829e-01
1.520560560560560589e+03	1.101464205387130829e-01
1.520690690690690644e+03	1.104684360479553096e-01
1.520820820820820927e+03	1.172307617416296910e-01
1.520950950950950983e+03	1.152986686863669702e-01
1.521081081081081038e+03	1.136885911402730487e-01
1.521211211211211321e+03	1.149766531771513611e-01
1.521341341341341376e+03	1.091803740109741627e-01
1.521471471471471432e+03	1.188408392876449116e-01
1.521601601601601715e+03	1.217389788704005688e-01
1.521731731731731770e+03	1.098244050294688440e-01
1.521861861861861826e+03	1.114344825756701240e-01
1.521991991991992109e+03	1.124005291033678688e-01
1.522122122122122164e+03	1.104684360479553096e-01
1.522252252252252219e+03	1.149766531771513611e-01
1.522382382382382275e+03	1.114344825756701240e-01
1.522512512512512558e+03	1.140106066494950693e-01
1.522642642642642613e+03	1.210949478520175066e-01
1.522772772772772669e+03	1.210949478520175066e-01
1.522902902902902952e+03	1.207729323428245738e-01
1.523033033033033007e+03	1.175527772508352803e-01
1.523163163163163063e+03	1.285013045632530659e-01
1.523293293293293345e+03	1.265692115081759606e-01
1.523423423423423401e+03	1.214169633612095095e-01
1.523553553553553456e+03	1.210949478520175066e-01
1.523683683683683739e+03	1.268912270173563617e-01
1.523813813813813795e+03	1.330095216917437928e-01
1.523943943943943850e+03	1.349416147468178451e-01
1.524074074074074133e+03	1.371957233110887575e-01
1.524204204204204188e+03	1.362296767835410871e-01
1.524334334334334244e+03	1.381617698386417570e-01
1.524464464464464527e+03	1.404158784029578833e-01
1.524594594594594582e+03	1.410599094213416393e-01
1.524724724724724638e+03	1.391278163662010292e-01
1.524854854854854921e+03	1.433140179857171903e-01
1.524984984984984976e+03	1.481442506238753176e-01
1.525115115115115032e+03	1.465341730777862950e-01
1.525245245245245314e+03	1.507203746977058001e-01
1.525375375375375370e+03	1.565166538642959182e-01
1.525505505505505425e+03	1.561946383550215367e-01
1.525635635635635708e+03	1.648890571063884314e-01
1.525765765765765764e+03	1.607028554850988833e-01
1.525895895895895819e+03	1.578047159014183409e-01
1.526026026026026102e+03	1.619909175223637199e-01
1.526156156156156158e+03	1.616689020130430976e-01
1.526286286286286213e+03	1.642450260876940904e-01
1.526416416416416496e+03	1.716513828035202971e-01
1.526546546546546551e+03	1.671431656719237768e-01
1.526676676676676607e+03	1.716513828035202971e-01
1.526806806806806890e+03	1.642450260876940904e-01
1.526936936936936945e+03	1.690752587282332020e-01
1.527067067067067001e+03	1.732614603507018347e-01
1.527197197197197283e+03	1.790577395214313916e-01
1.527327327327327339e+03	1.716513828035202971e-01
1.527457457457457394e+03	1.706853362752589476e-01
1.527587587587587677e+03	1.690752587282332020e-01
1.527717717717717733e+03	1.668211501625513349e-01
1.527847847847847788e+03	1.632789795596766569e-01
1.527977977977978071e+03	1.739054913696028715e-01
1.528108108108108127e+03	1.671431656719237768e-01
1.528238238238238182e+03	1.642450260876940904e-01
1.528368368368368465e+03	1.645670415970396372e-01
1.528498498498498520e+03	1.697192897470322093e-01
1.528628628628628576e+03	1.674651811812997437e-01
1.528758758758758859e+03	1.642450260876940904e-01
1.528888888888888914e+03	1.655330881250959285e-01
1.529019019019018970e+03	1.623129330316873675e-01
1.529149149149149252e+03	1.642450260876940904e-01
1.529279279279279308e+03	1.555506073364801567e-01
1.529409409409409363e+03	1.558726228457496532e-01
1.529539539539539646e+03	1.632789795596766569e-01
1.529669669669669702e+03	1.545845608086858225e-01
1.529799799799799757e+03	1.565166538642959182e-01
1.529929929929930040e+03	1.507203746977058001e-01
1.530060060060060096e+03	1.597368089571805649e-01
1.530190190190190151e+03	1.532964987716585736e-01
1.530320320320320434e+03	1.539405297901677572e-01
1.530450450450450489e+03	1.578047159014183409e-01
1.530580580580580545e+03	1.578047159014183409e-01
1.530710710710710828e+03	1.500763436792373340e-01
1.530840840840840883e+03	1.520084367346659082e-01
1.530970970970970939e+03	1.545845608086858225e-01
1.531101101101100994e+03	1.500763436792373340e-01
1.531231231231231277e+03	1.539405297901677572e-01
1.531361361361361332e+03	1.507203746977058001e-01
1.531491491491491388e+03	1.526524677531580221e-01
1.531621621621621671e+03	1.520084367346659082e-01
1.531751751751751726e+03	1.516864212254228905e-01
1.531881881881881782e+03	1.500763436792373340e-01
1.532012012012012065e+03	1.539405297901677572e-01
1.532142142142142120e+03	1.481442506238753176e-01
1.532272272272272176e+03	1.516864212254228905e-01
1.532402402402402458e+03	1.529744832624072293e-01
1.532532532532532514e+03	1.542625452994256519e-01
1.532662662662662569e+03	1.513644057161818990e-01
1.532792792792792852e+03	1.494323126607762509e-01
1.532922922922922908e+03	1.465341730777862950e-01
1.533053053053052963e+03	1.542625452994256519e-01
1.533183183183183246e+03	1.594147934478800932e-01
1.533313313313313301e+03	1.629569640503437944e-01
1.533443443443443357e+03	1.565166538642959182e-01
1.533573573573573640e+03	1.636009950690126280e-01
1.533703703703703695e+03	1.655330881250959285e-01
1.533833833833833751e+03	1.658551036344546870e-01
1.533963963963964034e+03	1.706853362752589476e-01
1.534094094094094089e+03	1.700413052564373195e-01
1.534224224224224145e+03	1.771256464643627682e-01
1.534354354354354427e+03	1.768036309548672025e-01
1.534484484484484483e+03	1.842099876744527354e-01
1.534614614614614538e+03	1.867861117514506564e-01
1.534744744744744821e+03	1.825999101264977054e-01
1.534874874874874877e+03	1.880741737900784583e-01
1.535005005005004932e+03	1.896842513384879303e-01
1.535135135135135215e+03	1.932264219454950527e-01
1.535265265265265271e+03	1.941924684748037311e-01
1.535395395395395326e+03	1.880741737900784583e-01
1.535525525525525609e+03	1.932264219454950527e-01
1.535655655655655664e+03	2.051409958110261278e-01
1.535785785785785720e+03	2.035309182610898771e-01
1.535915915915916003e+03	1.996667321419528240e-01
1.536046046046046058e+03	2.041749492810430444e-01
1.536176176176176114e+03	2.112592905024562040e-01
1.536306306306306396e+03	2.044969647910302724e-01
1.536436436436436452e+03	2.073951043812396755e-01
1.536566566566566507e+03	2.106152594821771029e-01
1.536696696696696790e+03	2.073951043812396755e-01
1.536826826826826846e+03	2.109372749923127954e-01
1.536956956956956901e+03	2.080391354013668981e-01
1.537087087087087184e+03	2.073951043812396755e-01
1.537217217217217240e+03	2.099712284619288660e-01
1.537347347347347295e+03	2.106152594821771029e-01
1.537477477477477578e+03	2.160895231555591822e-01
1.537607607607607633e+03	2.154454921350404950e-01
1.537737737737737689e+03	2.083611509114417226e-01
1.537867867867867972e+03	2.170555696863991635e-01
1.537997997997998027e+03	2.138354145838864961e-01
1.538128128128128083e+03	2.180216162173142236e-01
1.538258258258258365e+03	2.115813060126074396e-01
1.538388388388388421e+03	2.209197558105185366e-01
1.538518518518518476e+03	2.138354145838864961e-01
1.538648648648648759e+03	2.170555696863991635e-01
1.538778778778778815e+03	2.086831664215240134e-01
1.538908908908908870e+03	2.160895231555591822e-01
1.539039039039038926e+03	2.193096782586526350e-01
1.539169169169169209e+03	2.202757247897462467e-01
1.539299299299299264e+03	2.247839419358935720e-01
1.539429429429429547e+03	2.135133990736799436e-01
1.539559559559559602e+03	1.977346390827471878e-01
1.539689689689689658e+03	8.921541243219838213e-02
1.539819819819819713e+03	2.128693680532907639e-01
1.539949949949949996e+03	2.154454921350404950e-01
1.540080080080080052e+03	2.231738643834979274e-01
1.540210210210210107e+03	2.173775851966958106e-01
1.540340340340340390e+03	2.286481280625781431e-01
1.540470470470470445e+03	2.331563452121039881e-01
1.540600600600600501e+03	2.273600660202011181e-01
1.540730730730730784e+03	2.280040970413708123e-01
1.540860860860860839e+03	2.263940194885165624e-01
1.540990990990990895e+03	2.437828570723933330e-01
1.541121121121121178e+03	2.334783607228576308e-01
1.541251251251251233e+03	2.383085933853731075e-01
1.541381381381381289e+03	2.399186709400599748e-01
1.541511511511511571e+03	2.370205313418110582e-01
1.541641641641641627e+03	2.386306088962895366e-01
1.541771771771771682e+03	2.357324692984135439e-01
1.541901901901901965e+03	2.386306088962895366e-01
1.542032032032032021e+03	2.373425468526860760e-01
1.542162162162162076e+03	2.383085933853731075e-01
1.542292292292292359e+03	2.315462676584834623e-01
1.542422422422422414e+03	2.360544848092476222e-01
1.542552552552552470e+03	2.389526244072164296e-01
1.542682682682682753e+03	2.486130897400310180e-01
1.542812812812812808e+03	2.373425468526860760e-01
1.542942942942942864e+03	2.363765003200918591e-01
1.543073073073073147e+03	2.286481280625781431e-01
1.543203203203203202e+03	1.951585150041675876e-01
1.543333333333333258e+03	1.742275068790596348e-01
1.543463463463463540e+03	2.476470432063015148e-01
1.543593593593593596e+03	2.521552603645902946e-01
1.543723723723723651e+03	2.492571207625742802e-01
1.543853853853853934e+03	2.524772758759837310e-01
1.543983983983983990e+03	2.573075085483164659e-01
1.544114114114114045e+03	2.643918498060858768e-01
1.544244244244244328e+03	2.640698342942357502e-01
1.544374374374374383e+03	2.582735550831102844e-01
1.544504504504504439e+03	2.608496791764393086e-01
1.544634634634634722e+03	2.669679739013550157e-01
1.544764764764764777e+03	2.647138653179489376e-01
1.544894894894894833e+03	2.701881290216299747e-01
1.545025025025025116e+03	2.724422376066236717e-01
1.545155155155155171e+03	2.711541755579742197e-01
1.545285285285285227e+03	2.695440979974679796e-01
1.545415415415415509e+03	2.730862686310305820e-01
1.545545545545545565e+03	2.756623927292118359e-01
1.545675675675675620e+03	2.811366564408480095e-01
1.545805805805805903e+03	2.730862686310305820e-01
1.545935935935935959e+03	2.830687495165398748e-01
1.546066066066066014e+03	2.856448736182892745e-01
1.546196196196196297e+03	2.885430132339054099e-01
1.546326326326326353e+03	2.895090597727180137e-01
1.546456456456456408e+03	2.959493700350448453e-01
1.546586586586586691e+03	2.930512304162209425e-01
1.546716716716716746e+03	2.994915406820359838e-01
1.546846846846846802e+03	2.972374320882700260e-01
1.546976976976977085e+03	2.988475096551644894e-01
1.547107107107107140e+03	2.991695251685920764e-01
1.547237237237237196e+03	3.039997578719805249e-01
1.547367367367367478e+03	3.149482853471342603e-01
1.547497497497497534e+03	3.078639440374040248e-01
1.547627627627627589e+03	3.046437888993818732e-01
1.547757757757757645e+03	3.004575872224658495e-01
1.547887887887887928e+03	3.078639440374040248e-01
1.548018018018017983e+03	3.088299905791437316e-01
1.548148148148148266e+03	3.068978974958186945e-01
1.548278278278278322e+03	3.027116958173788341e-01
1.548408408408408377e+03	3.017456492766025233e-01
1.548538538538538432e+03	3.017456492766025233e-01
1.548668668668668715e+03	3.059318509543869080e-01
1.548798798798798771e+03	3.052878199268505566e-01
1.548928928928928826e+03	3.097960371210386477e-01
1.549059059059059109e+03	2.985254941417531671e-01
1.549189189189189165e+03	3.007796027359752600e-01
1.549319319319319220e+03	2.965934010616253502e-01
1.549449449449449503e+03	3.097960371210386477e-01
1.549579579579579558e+03	2.988475096551644894e-01
1.549709709709709614e+03	3.020676647901780476e-01
1.549839839839839897e+03	2.920851838768969144e-01
1.549969969969969952e+03	2.969154165749395835e-01
1.550100100100100008e+03	2.943392924688730261e-01
1.550230230230230291e+03	3.075419285235251876e-01
1.550360360360360346e+03	3.020676647901780476e-01
1.550490490490490401e+03	3.030337113310041519e-01
1.550620620620620684e+03	3.097960371210386477e-01
1.550750750750750740e+03	3.123721612335236264e-01
1.550880880880880795e+03	3.043217733856727336e-01
1.551011011011011078e+03	3.123721612335236264e-01
1.551141141141141134e+03	3.097960371210386477e-01
1.551271271271271189e+03	3.159143318900317077e-01
1.551401401401401472e+03	3.236427042390924713e-01
1.551531531531531527e+03	3.136602232901872234e-01
1.551661661661661583e+03	3.197785180632439217e-01
1.551791791791791866e+03	3.236427042390924713e-01
1.551921921921921921e+03	3.233206887243363914e-01
1.552052052052051977e+03	3.297609990230425669e-01
1.552182182182182260e+03	3.310490610837010239e-01
1.552312312312312315e+03	3.368453403605341512e-01
1.552442442442442371e+03	3.291169679928290792e-01
1.552572572572572653e+03	3.304050300533331042e-01
1.552702702702702709e+03	3.381334024229246116e-01
1.552832832832832764e+03	3.436076661916936392e-01
1.552962962962963047e+03	3.439296817076876733e-01
1.553093093093093103e+03	3.448957282557937321e-01
1.553223223223223158e+03	3.490819299664213449e-01
1.553353353353353441e+03	3.548782092639748420e-01
1.553483483483483496e+03	3.638946437408849821e-01
1.553613613613613552e+03	3.655047213278911356e-01
1.553743743743743835e+03	3.674368144330492636e-01
1.553873873873873890e+03	3.722670471995707664e-01
1.554004004004003946e+03	3.761312334165733962e-01
1.554134134134134229e+03	3.706569696101505440e-01
1.554264264264264284e+03	3.816054972298665859e-01
1.554394394394394340e+03	3.758092178983598597e-01
1.554524524524524622e+03	3.693689075390328980e-01
1.554654654654654678e+03	3.854696834552344131e-01
1.554784784784784733e+03	3.845036368985614295e-01
1.554914914914915016e+03	3.816054972298665859e-01
1.555045045045045072e+03	3.841816213797196178e-01
1.555175175175175127e+03	3.886898386457533494e-01
1.555305305305305410e+03	3.960961955934820811e-01
1.555435435435435465e+03	3.919099938387712867e-01
1.555565565565565521e+03	3.845036368985614295e-01
1.555695695695695804e+03	3.883678231265895175e-01
1.555825825825825859e+03	3.980282887125021762e-01
1.555955955955955915e+03	3.902999162419479862e-01
1.556086086086086198e+03	3.864357300121296079e-01
1.556216216216216253e+03	3.954521645540147179e-01
1.556346346346346309e+03	3.993163507923664368e-01
1.556476476476476364e+03	4.006044128726469755e-01
1.556606606606606647e+03	3.989943352723613890e-01
1.556736736736736702e+03	3.960961955934820811e-01
1.556866866866866985e+03	3.999603818324545257e-01
1.556996996996997041e+03	4.125189871353347471e-01
1.557127127127127096e+03	4.089768164047570820e-01
1.557257257257257152e+03	4.022144904735862614e-01
1.557387387387387435e+03	4.041465835955816988e-01
1.557517517517517490e+03	4.144510802624941648e-01
1.557647647647647545e+03	4.218574372591650801e-01
1.557777777777777828e+03	4.134850336987911379e-01
1.557907907907907884e+03	4.138070492199980577e-01
1.558038038038037939e+03	4.144510802624941648e-01
1.558168168168168222e+03	4.125189871353347471e-01
1.558298298298298278e+03	4.064006922391153465e-01
1.558428428428428333e+03	4.086548008839578361e-01
1.558558558558558616e+03	4.076887543217215248e-01
1.558688688688688671e+03	4.047906146364583235e-01
1.558818818818818727e+03	4.054346456774412522e-01
1.558948948948949010e+03	4.115529405721240486e-01
1.559079079079079065e+03	4.025365059938528778e-01
1.559209209209209121e+03	3.999603818324545257e-01
1.559339339339339404e+03	3.993163507923664368e-01
1.559469469469469459e+03	4.012484439129440084e-01
1.559599599599599514e+03	3.915879783193561559e-01
1.559729729729729797e+03	4.047906146364583235e-01
1.559859859859859853e+03	4.080107698424401130e-01
1.559989989989989908e+03	3.999603818324545257e-01
1.560120120120120191e+03	4.115529405721240486e-01
1.560250250250250247e+03	4.002823973525377332e-01
1.560380380380380302e+03	4.060786767185307067e-01
1.560510510510510585e+03	4.202473596499369246e-01
1.560640640640640640e+03	4.138070492199980577e-01
1.560770770770770696e+03	4.134850336987911379e-01
1.560900900900900979e+03	4.263656545687679600e-01
1.561031031031031034e+03	4.179932509981947875e-01
1.561161161161161090e+03	4.247555769575553919e-01
1.561291291291291373e+03	4.324839494979396681e-01
1.561421421421421428e+03	4.308738718839851822e-01
1.561551551551551483e+03	4.302298408386072137e-01
1.561681681681681766e+03	4.373141823442045495e-01
1.561811811811811822e+03	4.453645704362180213e-01
1.561941941941941877e+03	4.337720115896293582e-01
1.562072072072072160e+03	4.408563531023742543e-01
1.562202202202202216e+03	4.524489119729355191e-01
1.562332332332332271e+03	4.476186791053753389e-01
1.562462462462462554e+03	4.501948033005409577e-01
1.562592592592592609e+03	4.479406946296632386e-01
1.562722722722722665e+03	4.601772845756652575e-01
1.562852852852852948e+03	4.659735640397562606e-01
1.562982982982983003e+03	4.698377503549864276e-01
1.563113113113113059e+03	4.691937193021209485e-01
1.563243243243243342e+03	4.717698435143726221e-01
1.563373373373373397e+03	4.788541851090188373e-01
1.563503503503503453e+03	4.862605422481577899e-01
1.563633633633633735e+03	4.914127907035029108e-01
1.563763763763763791e+03	4.991411634033382505e-01
1.563893893893893846e+03	5.081575982458347296e-01
1.564024024024024129e+03	5.129878312089245496e-01
1.564154154154154185e+03	5.139538778025394272e-01
1.564284284284284240e+03	5.158859709907727131e-01
1.564414414414414523e+03	5.252244214196316596e-01
1.564544544544544578e+03	5.352069029481254514e-01
1.564674674674674634e+03	5.319867476122820404e-01
1.564804804804804917e+03	5.300546544126445436e-01
1.564934934934934972e+03	5.364949650835587613e-01
1.565065065065065028e+03	5.361729495496414533e-01
1.565195195195195083e+03	5.484095398664051713e-01
1.565325325325325366e+03	5.712726429846449738e-01
1.565455455455455422e+03	5.554938816553496306e-01
1.565585585585585704e+03	5.645103166883220780e-01
1.565715715715715760e+03	5.754588449870245981e-01
1.565845845845845815e+03	5.757808605259701062e-01
1.565975975975975871e+03	5.822211713139791023e-01
1.566106106106106154e+03	5.918816375288908915e-01
1.566236236236236209e+03	5.967118706513794280e-01
1.566366366366366265e+03	5.979999328190883645e-01
1.566496496496496547e+03	5.928476841525807117e-01
1.566626626626626603e+03	6.063723369269485852e-01
1.566756756756756658e+03	6.134566788886890443e-01
1.566886886886886941e+03	6.112025700802401484e-01
1.567017017017016997e+03	6.202190053278349158e-01
1.567147147147147052e+03	6.108805545363625855e-01
1.567277277277277335e+03	6.186089276023417627e-01
1.567407407407407391e+03	6.260152851494594772e-01
1.567537537537537446e+03	6.292354406126269284e-01
1.567667667667667729e+03	6.276253628804411289e-01
1.567797797797797784e+03	6.260152851494594772e-01
1.567927927927927840e+03	6.215070675090832442e-01
1.568058058058058123e+03	6.218290830545142311e-01
1.568188188188188178e+03	6.256932696034073205e-01
1.568318318318318234e+03	6.169988498780308861e-01
1.568448448448448517e+03	6.215070675090832442e-01
1.568578578578578572e+03	6.256932696034073205e-01
1.568708708708708627e+03	6.102365234487469037e-01
1.568838838838838910e+03	6.005760571566819417e-01
1.568968968968968966e+03	6.092704768176719909e-01
1.569099099099099021e+03	5.963898551095652145e-01
1.569229229229229304e+03	6.008980726990857946e-01
1.569359359359359360e+03	5.999320260720109044e-01
1.569489489489489415e+03	5.880174510381460662e-01
1.569619619619619698e+03	5.963898551095652145e-01
1.569749749749749753e+03	5.860853577951705695e-01
1.569879879879879809e+03	5.761028760649586911e-01
1.570010010010010092e+03	5.725607051384515866e-01
1.570140140140140147e+03	5.709506274463002073e-01
1.570270270270270203e+03	5.635442700760819879e-01
1.570400400400400486e+03	5.603241147046702508e-01
1.570530530530530541e+03	5.632222545387526313e-01
1.570660660660660596e+03	5.554938816553496306e-01
1.570790790790790879e+03	5.609681457786185321e-01
1.570920920920920935e+03	5.577479904105401287e-01
1.571051051051050990e+03	5.522737262942883918e-01
1.571181181181181273e+03	5.403591514936416651e-01
1.571311311311311329e+03	5.484095398664051713e-01
1.571441441441441384e+03	5.509856641510096908e-01
1.571571571571571667e+03	5.393931048905871162e-01
1.571701701701701722e+03	5.400371359592504028e-01
1.571831831831831778e+03	5.538838039743063657e-01
1.571961961961962061e+03	5.290886078133487658e-01
1.572092092092092116e+03	5.329527942126253137e-01
1.572222222222222172e+03	5.329527942126253137e-01
1.572352352352352455e+03	5.342408563469622784e-01
1.572482482482482510e+03	5.274785301486274447e-01
1.572612612612612565e+03	5.274785301486274447e-01
1.572742742742742848e+03	5.348848874143652399e-01
1.572872872872872904e+03	5.252244214196316596e-01
1.573003003003002959e+03	5.310207010122888205e-01
1.573133133133133242e+03	5.332748097461510461e-01
1.573263263263263298e+03	5.229703126925092649e-01
1.573393393393393353e+03	5.306986854790352037e-01
1.573523523523523636e+03	5.381050427537352743e-01
1.573653653653653691e+03	5.352069029481254514e-01
1.573783783783783747e+03	5.355289184819248538e-01
1.573913913913913802e+03	5.300546544126445436e-01
1.574044044044044085e+03	3.703349540923363548e-01
1.574174174174174141e+03	5.426132602354933887e-01
1.574304304304304424e+03	5.529177573661728795e-01
1.574434434434434479e+03	5.500196175439783230e-01
1.574564564564564535e+03	5.442233379094414403e-01
1.574694694694694590e+03	4.814303093292845448e-01
1.574824824824824873e+03	5.941357463181276000e-01
1.574954954954954928e+03	5.847972956340697914e-01
1.575085085085085211e+03	6.008980726990857946e-01
1.575215215215215267e+03	6.086264457305206044e-01
1.575345345345345322e+03	6.070163680134524897e-01
1.575475475475475378e+03	6.137786944329401972e-01
1.575605605605605660e+03	6.276253628804411289e-01
1.575735735735735716e+03	6.479123423952707350e-01
